country,Indicator Name,2021
Aruba,birth_rate,7.193
Africa Eastern and Southern,birth_rate,33.54626627
Afghanistan,birth_rate,35.842
Africa Western and Central,birth_rate,36.23703376
Angola,birth_rate,38.809
Albania,birth_rate,10.24
Andorra,birth_rate,
Arab World,birth_rate,23.77483327
United Arab Emirates,birth_rate,10.307
Argentina,birth_rate,13.902
Armenia,birth_rate,12.049
American Samoa,birth_rate,
Antigua and Barbuda,birth_rate,12.115
Australia,birth_rate,12.1
Austria,birth_rate,9.6
Azerbaijan,birth_rate,11.1
Burundi,birth_rate,34.842
Belgium,birth_rate,10.2
Benin,birth_rate,36.608
Burkina Faso,birth_rate,35.541
Bangladesh,birth_rate,17.821
Bulgaria,birth_rate,8.5
Bahrain,birth_rate,11.926
"Bahamas, The",birth_rate,11.445
Bosnia and Herzegovina,birth_rate,8.42
Belarus,birth_rate,9.283
Belize,birth_rate,17.976
Bermuda,birth_rate,7.7
Bolivia,birth_rate,21.836
Brazil,birth_rate,12.883
Barbados,birth_rate,10.832
Brunei Darussalam,birth_rate,13.8
Bhutan,birth_rate,12.482
Botswana,birth_rate,23.576
Central African Republic,birth_rate,42.68
Canada,birth_rate,9.6
Central Europe and the Baltics,birth_rate,9.268993339
Switzerland,birth_rate,10.3
Channel Islands,birth_rate,10.11680362
Chile,birth_rate,11.788
China,birth_rate,7.52
Cote d'Ivoire,birth_rate,33.934
Cameroon,birth_rate,34.938
"Congo, Dem. Rep.",birth_rate,42.049
"Congo, Rep.",birth_rate,30.691
Colombia,birth_rate,14.204
Comoros,birth_rate,29.398
Cabo Verde,birth_rate,16.951
Costa Rica,birth_rate,11.873
Caribbean small states,birth_rate,13.55056069
Cuba,birth_rate,8.922
Curacao,birth_rate,8.6
Cayman Islands,birth_rate,12.4
Cyprus,birth_rate,10.313
Czechia,birth_rate,10.6
Germany,birth_rate,9.6
Djibouti,birth_rate,22.205
Dominica,birth_rate,13.326
Denmark,birth_rate,10.8
Dominican Republic,birth_rate,18.432
Algeria,birth_rate,21.524
East Asia & Pacific (excluding high income),birth_rate,10.54351434
Early-demographic dividend,birth_rate,18.93023868
East Asia & Pacific,birth_rate,10.17476354
Europe & Central Asia (excluding high income),birth_rate,13.38990555
Europe & Central Asia,birth_rate,11.06900351
Ecuador,birth_rate,16.817
"Egypt, Arab Rep.",birth_rate,22.558
Euro area,birth_rate,9.025814303
Eritrea,birth_rate,28.624
Spain,birth_rate,7.1
Estonia,birth_rate,10
Ethiopia,birth_rate,32.383
European Union,birth_rate,9.109213074
Fragile and conflict affected situations,birth_rate,32.32411581
Finland,birth_rate,9
Fiji,birth_rate,19.345
France,birth_rate,10.9
Faroe Islands,birth_rate,12.8
"Micronesia, Fed. Sts.",birth_rate,20.777
Gabon,birth_rate,27.142
United Kingdom,birth_rate,10.1
Georgia,birth_rate,13.412
Ghana,birth_rate,27.548
Gibraltar,birth_rate,10.714
Guinea,birth_rate,34.425
"Gambia, The",birth_rate,33.257
Guinea-Bissau,birth_rate,31.087
Equatorial Guinea,birth_rate,30.498
Greece,birth_rate,8
Grenada,birth_rate,15.961
Greenland,birth_rate,13.4
Guatemala,birth_rate,21.12
Guam,birth_rate,16.376
Guyana,birth_rate,20.298
High income,birth_rate,9.738245623
"Hong Kong SAR, China",birth_rate,5
Honduras,birth_rate,21.071
Heavily indebted poor countries (HIPC),birth_rate,35.05871218
Croatia,birth_rate,9.4
Haiti,birth_rate,23.498
